78;0;2764.00;11.22;32.00;0.00;1.40
79;0;1846.00;12.92;1990.00;0.00;1.40
80;0;1357.00;12.07;189.00;0.00;1.04
81;0;2767.00;12.70;190.00;0.00;1.28
82;0;4043.00;10.50;120.00;0.00;0.96
83;0;3401.00;11.15;179.00;0.00;0.80
84;0;2694.00;12.47;301.00;0.00;1.00
85;0;4616.00;11.80;27.00;0.00;1.16
86;0;2611.00;10.65;229.00;0.00;1.08
87;0;577.00;11.80;36.00;0.00;1.52
88;0;4778.00;11.50;112.00;0.00;1.16
89;0;3593.00;11.20;169.00;0.00;1.04
90;0;4192.00;11.10;1998.00;0.00;1.44
91;0;2893.00;12.70;231.00;0.00;1.04
92;0;3214.00;11.10;179.00;0.00;1.04
93;0;583.00;11.30;196.00;0.00;0.76
94;0;3974.00;11.80;2026.00;0.00;1.00
95;0;4019.00;11.30;1970.00;0.00;1.04
96;0;1714.00;10.50;1942.00;0.00;1.12
97;0;1231.00;10.77;433.00;0.00;0.92
98;0;3818.00;10.60;2005.00;0.00;1.56
99;0;2486.00;10.85;73.00;0.00;1.16
100;0;319.00;10.80;156.00;0.00;1.04
101;0;379.00;12.40;24.00;0.00;1.24
102;0;5125.00;11.75;55.00;0.00;1.24
103;0;4826.00;11.82;100.00;0.00;1.16
104;0;2811.00;13.40;2022.00;0.00;1.20
105;0;1166.00;12.57;116.00;0.00;1.16
106;0;2110.00;11.20;1963.00;0.00;1.24
107;0;2750.00;9.70;632.00;0.00;0.28
108;0;2664.00;11.45;1932.00;0.00;0.84
109;0;1555.00;13.00;99.00;0.00;1.08
110;0;4872.00;13.27;11.00;0.00;0.56
111;0;2782.00;9.80;771.00;0.00;0.28
112;0;2542.00;10.52;1988.00;0.00;1.16
113;0;992.00;12.20;166.00;0.00;1.24
114;0;3071.00;13.00;188.00;0.00;1.12
115;0;3624.00;11.55;60.00;0.00;1.20
116;0;1272.00;10.90;298.00;0.00;0.88
117;0;3628.00;13.70;15.00;0.00;0.72
118;0;2933.00;12.35;240.00;0.00;1.12
119;0;1223.00;11.60;302.00;0.00;0.96
120;0;2342.00;13.45;24.00;0.00;1.04
121;0;2392.00;11.60;1985.00;0.00;1.28
122;0;1293.00;12.32;115.00;0.00;1.24
123;0;4523.00;13.00;1919.00;0.00;1.36
124;0;1103.00;11.15;177.00;0.00;1.24
125;0;4415.00;11.60;2017.00;0.00;1.20
126;0;3348.00;10.70;161.00;0.00;1.28
127;0;1208.00;12.85;152.00;0.00;1.28
128;0;2753.00;10.95;384.00;0.00;0.84
129;0;2809.00;12.95;78.00;0.00;1.64
130;0;2772.00;13.10;654.00;0.00;0.24
131;0;1516.00;11.90;228.00;0.00;0.92
132;0;2721.00;12.55;2027.00;0.00;1.12
133;0;3188.00;11.82;36.00;0.00;1.32
134;0;2649.00;12.30;36.00;0.00;1.48
135;0;3312.00;12.95;1984.00;0.00;1.36
136;0;2834.00;10.17;674.00;0.00;0.28
137;0;2734.00;13.30;217.00;0.00;1.20
138;0;4751.00;11.20;2012.00;0.00;1.48
139;0;1286.00;10.62;428.00;0.00;0.68
140;0;2439.00;11.15;103.00;0.00;0.96
141;0;3719.00;11.60;149.00;0.00;0.96
142;0;676.00;12.15;123.00;0.00;1.36
143;0;2988.00;12.32;317.00;0.00;0.84
144;0;5147.00;11.60;93.00;0.00;0.92
145;0;3213.00;10.60;116.00;0.00;1.24
146;0;3534.00;13.00;45.00;0.00;1.36
147;0;3413.00;11.70;30.00;0.00;1.28
148;0;3745.00;10.55;1938.00;0.00;0.92
149;0;3204.00;10.85;1942.00;0.00;1.16
150;0;4474.00;11.30;1938.00;0.00;1.44
151;0;2640.00;12.30;303.00;0.00;0.84
152;0;2146.00;12.85;1997.00;0.00;1.36
153;0;2356.00;10.80;121.00;0.00;0.84
154;0;2645.00;11.70;211.00;0.00;1.00
155;0;2880.00;11.57;1944.00;0.00;1.24
156;0;3212.00;11.60;1993.00;0.00;1.36
157;0;1397.00;11.50;166.00;0.00;0.92
158;0;3605.00;10.57;113.00;0.00;1.32
159;0;3679.00;11.35;1965.00;0.00;1.24
160;0;4063.00;10.70;21.00;0.00;1.04
161;0;4194.00;12.10;47.00;0.00;1.08
162;0;2474.00;12.05;20.00;0.00;1.04
163;0;2776.00;11.60;687.00;0.00;0.32
164;0;3583.00;11.60;1938.00;0.00;1.24
165;0;2751.00;10.00;684.00;0.00;0.28
166;0;694.00;12.10;192.00;0.00;1.32
167;0;3552.00;11.80;142.00;0.00;1.12
168;0;3258.00;13.27;2034.00;0.00;0.64
169;0;4277.00;11.50;2003.00;0.00;1.48
170;0;3285.00;11.02;48.00;0.00;1.36
171;0;2618.00;11.50;1977.00;0.00;1.36
172;0;4407.00;10.30;1929.00;0.00;1.00
173;0;3124.00;11.15;155.00;0.00;0.96
174;0;2961.00;12.25;276.00;0.00;0.84
175;0;2758.00;11.90;1959.00;0.00;1.08
176;0;3942.00;10.75;1996.00;0.00;1.28
177;0;2595.00;12.97;14.00;0.00;0.80
178;0;2726.00;9.70;777.00;0.00;0.32
179;0;2675.00;12.92;1987.00;0.00;1.44
180;0;2771.00;9.70;771.00;0.00;0.16
181;0;1574.00;11.60;2026.00;0.00;1.00
182;0;1456.00;11.82;169.00;0.00;1.24
183;0;1918.00;11.30;57.00;0.00;1.16
184;0;2844.00;12.85;123.00;0.00;1.32
185;0;645.00;12.60;159.00;0.00;1.40
186;0;1846.00;12.10;208.00;0.00;1.08
187;0;961.00;13.25;74.00;0.00;1.20
188;0;3755.00;10.90;59.00;0.00;1.32
189;0;3261.00;10.85;118.00;0.00;1.24
190;0;2939.00;11.42;636.00;0.00;0.28
191;0;1620.00;13.30;195.00;0.00;1.16
192;0;2816.00;12.50;16.00;0.00;0.92
193;0;3664.00;10.60;203.00;0.00;1.04
194;0;5551.00;10.85;18.00;0.00;0.80
195;0;1668.00;12.62;17.00;0.00;1.08
196;0;2770.00;9.50;749.00;0.00;0.32
197;0;3892.00;11.55;118.00;0.00;1.12
198;0;4696.00;11.70;53.00;0.00;1.56
199;0;3127.00;11.60;76.00;0.00;1.44
200;0;2893.00;10.67;1909.00;0.00;0.56
201;0;4797.00;11.25;1977.00;0.00;1.08
202;0;916.00;11.75;215.00;0.00;0.92
203;0;3020.00;12.85;159.00;0.00;1.36
204;0;3523.00;10.72;1940.00;0.00;1.28
205;0;788.00;13.30;13.00;0.00;0.84
206;0;2780.00;11.55;698.00;0.00;0.24
207;0;2982.00;11.85;16.00;0.00;0.80
208;0;441.00;10.60;29.00;0.00;1.28
209;0;2087.00;11.80;89.00;0.00;1.28
210;0;771.00;11.85;144.00;0.00;1.20
211;0;3346.00;12.50;22.00;0.00;0.96
212;0;4885.00;10.85;2026.00;0.00;1.24
213;0;4584.00;10.77;75.00;0.00;1.16
214;0;1874.00;10.95;1941.00;0.00;1.28
215;0;5445.00;11.15;20.00;0.00;0.80
216;0;3056.00;10.70;319.00;0.00;0.96
217;0;1969.00;11.05;2017.00;0.00;1.28
218;0;3549.00;11.10;179.00;0.00;0.88
219;0;2014.00;10.55;1961.00;0.00;1.48
220;0;3904.00;10.70;177.00;0.00;0.88
221;0;3099.00;10.75;295.00;0.00;0.80
222;0;2690.00;9.70;737.00;0.00;0.24
223;0;633.00;11.60;18.00;0.00;0.96
224;0;2979.00;11.20;357.00;0.00;0.92
225;0;419.00;10.50;86.00;0.00;1.40
226;0;2719.00;9.80;709.00;0.00;0.24
227;0;2241.00;10.55;19.00;0.00;0.88
228;0;2070.00;10.95;144.00;0.00;1.12
229;0;2921.00;9.90;631.00;0.00;0.32
230;0;2759.00;9.70;622.00;0.00;0.28
231;0;4621.00;10.85;1872.00;0.00;1.12
232;0;4732.00;11.70;16.00;0.00;0.88
233;0;2685.00;9.70;715.00;0.00;0.24
234;0;948.00;12.00;191.00;0.00;0.96
235;0;3949.00;10.70;186.00;0.00;0.96
236;0;3928.00;11.60;35.00;0.00;1.28
237;0;3869.00;11.65;59.00;0.00;1.36
238;0;3045.00;11.40;1956.00;0.00;1.24
239;0;2549.00;11.75;129.00;0.00;1.12
240;0;3007.00;13.80;97.00;0.00;1.32
241;0;3066.00;12.50;106.00;0.00;1.56
242;0;3171.00;11.02;156.00;0.00;1.24
243;0;3598.00;11.75;2031.00;0.00;0.88
244;0;1007.00;13.40;48.00;0.00;1.40
245;0;2194.00;11.15;1951.00;0.00;1.08
246;0;278.00;10.55;128.00;0.00;0.96
247;0;2938.00;9.77;708.00;0.00;0.20
248;0;1357.00;11.95;239.00;0.00;1.00
249;0;432.00;12.30;174.00;0.00;1.08
250;0;3856.00;11.45;2032.00;0.00;0.84
251;0;3090.00;13.10;34.00;0.00;1.52
252;0;2859.00;9.90;733.00;0.00;0.32
253;0;2783.00;14.30;140.00;0.00;1.44
254;0;2551.00;11.50;222.00;0.00;1.12
255;0;2288.00;11.02;150.00;0.00;0.88
256;0;1837.00;13.95;2032.00;0.00;0.80
257;0;3403.00;10.85;144.00;0.00;0.76
258;0;3651.00;10.60;126.00;0.00;1.52
259;0;3407.00;13.52;2026.00;0.00;1.00
260;0;697.00;10.30;14.00;0.00;0.72
261;0;887.00;12.57;18.00;0.00;1.12
262;0;475.00;10.55;191.00;0.00;1.32
263;0;4085.00;10.30;77.00;0.00;1.28
264;0;4395.00;11.20;57.00;0.00;1.20
265;0;524.00;11.60;108.00;0.00;1.20
266;0;1815.00;10.60;1943.00;0.00;1.08
267;0;2194.00;10.80;2016.00;0.00;1.48
268;0;2878.00;12.05;191.00;0.00;1.04
269;0;4239.00;11.60;2030.00;0.00;1.04
270;0;1047.00;12.80;14.00;0.00;0.84
271;0;2697.00;12.32;352.00;0.00;0.96
272;0;3983.00;11.97;84.00;0.00;1.40
273;0;2574.00;11.20;55.00;0.00;1.64
274;0;1940.00;12.10;131.00;0.00;1.32
275;0;3478.00;10.80;63.00;0.00;1.40
276;0;2684.00;9.70;749.00;0.00;0.20
277;0;1160.00;10.60;174.00;0.00;1.20
278;0;1669.00;10.70;250.00;0.00;0.88
279;0;2635.00;10.57;90.00;0.00;1.44
280;0;1430.00;10.70;2037.00;0.00;0.56
281;0;2284.00;11.10;189.00;0.00;0.88
282;0;967.00;11.10;220.00;0.00;0.60
283;0;638.00;11.57;200.00;0.00;0.76
284;0;1197.00;11.35;265.00;0.00;1.12
285;0;2795.00;9.70;603.00;0.00;0.32
286;0;2035.00;11.80;17.00;0.00;0.88
287;0;2480.00;11.45;258.00;0.00;0.56
288;0;2922.00;9.80;619.00;0.00;0.28
289;0;2512.00;11.82;199.00;0.00;1.24
290;0;1954.00;11.10;196.00;0.00;1.28
291;0;939.00;12.02;153.00;0.00;1.00
292;0;1752.00;12.45;84.00;0.00;1.16
293;0;3764.00;10.77;2023.00;0.00;1.16
294;0;2065.00;12.30;1999.00;0.00;1.52
295;0;3846.00;11.22;111.00;0.00;1.20
296;0;4611.00;11.40;2027.00;0.00;0.96
297;0;2687.00;9.75;646.00;0.00;0.32
298;0;1206.00;13.10;81.00;0.00;1.24
299;0;2916.00;11.50;381.00;0.00;0.84
300;0;2263.00;11.12;2022.00;0.00;1.24
301;0;4249.00;11.25;56.00;0.00;1.12
302;0;4969.00;11.87;75.00;0.00;1.48
303;0;456.00;12.70;132.00;0.00;1.24
304;0;5294.00;11.25;42.00;0.00;0.92
305;0;1234.00;12.65;196.00;0.00;0.88
306;0;4548.00;13.30;1996.00;0.00;1.32
307;0;1432.00;10.70;219.00;0.00;0.96
308;0;4550.00;11.25;21.00;0.00;0.92
309;0;2121.00;10.80;1919.00;0.00;0.68
310;0;2240.00;11.10;1971.00;0.00;1.16
311;0;5392.00;11.60;24.00;0.00;1.04
312;0;2696.00;12.30;619.00;0.00;0.24
313;0;2610.00;11.02;278.00;0.00;0.88
314;0;2936.00;9.70;725.00;0.00;0.28
315;0;348.00;10.72;65.00;0.00;1.48
316;0;2810.00;9.65;773.00;0.00;0.16
317;0;2757.00;10.87;731.00;0.00;0.32
318;0;1797.00;11.85;201.00;0.00;1.08
319;0;1688.00;10.60;62.00;0.00;1.48
321;0;3234.00;10.57;222.00;0.00;1.08
322;0;3985.00;10.30;173.00;0.00;0.96
323;0;3148.00;11.05;238.00;0.00;0.84
324;0;1179.00;11.00;344.00;0.00;0.84
325;0;1798.00;10.50;125.00;0.00;1.16
326;0;4488.00;11.50;1876.00;0.00;1.12
327;0;2904.00;12.30;655.00;0.00;0.28
328;0;2688.00;9.70;762.00;0.00;0.20
329;0;1401.00;12.42;123.00;0.00;1.12
330;0;3830.00;12.65;20.00;0.00;1.08
331;0;2294.00;10.45;1973.00;0.00;1.24
332;0;1433.00;10.50;27.00;0.00;1.20
333;0;4100.00;11.40;2026.00;0.00;1.28
334;0;725.00;13.35;137.00;0.00;1.04
335;0;2863.00;11.15;395.00;0.00;0.80
336;0;1567.00;12.45;55.00;0.00;1.12
337;0;1907.00;12.30;166.00;0.00;1.20
338;0;3980.00;10.70;226.00;0.00;0.96
339;0;4200.00;11.10;10.00;0.00;0.52
340;0;1199.00;12.35;22.00;0.00;1.00
341;0;2901.00;9.87;748.00;0.00;0.32
342;0;4463.00;12.10;2010.00;0.00;1.12
343;0;3787.00;11.20;1961.00;0.00;1.32
344;0;4651.00;10.50;1923.00;0.00;1.36
345;0;1368.00;11.10;275.00;0.00;0.96
346;0;2002.00;10.80;210.00;0.00;0.84
347;0;1559.00;12.25;13.00;0.00;0.72
348;0;4817.00;12.47;2023.00;0.00;1.12
349;0;1739.00;11.05;263.00;0.00;0.96
350;0;1270.00;13.35;165.00;0.00;1.16
351;0;4262.00;10.80;15.00;0.00;0.76
352;0;4638.00;11.20;1979.00;0.00;1.20
353;0;2793.00;10.22;634.00;0.00;0.28
354;0;2065.00;11.90;1932.00;0.00;1.24
355;0;340.00;10.65;117.00;0.00;1.16
356;0;1234.00;10.90;393.00;0.00;0.80
357;0;2846.00;11.90;645.00;0.00;0.32
358;0;3480.00;11.97;1985.00;0.00;1.20
359;0;2912.00;9.70;796.00;0.00;0.24
360;0;219.00;11.50;32.00;0.00;1.44
361;0;2832.00;12.95;258.00;0.00;0.92
362;0;1360.00;10.80;38.00;0.00;1.20
363;0;1257.00;12.72;57.00;0.00;1.16
364;0;739.00;12.00;179.00;0.00;1.16
365;0;2440.00;11.90;216.00;0.00;1.00
366;0;2794.00;9.70;712.00;0.00;0.20
367;0;2828.00;9.70;775.00;0.00;0.28
368;0;2763.00;13.85;304.00;0.00;1.16
369;0;3239.00;10.60;68.00;0.00;1.32
370;0;2944.00;11.27;1925.00;0.00;1.00
371;0;1817.00;11.20;240.00;0.00;0.92
372;0;556.00;11.55;157.00;0.00;1.08
373;0;2024.00;11.80;2027.00;0.00;1.08
374;0;3000.00;13.22;2010.00;0.00;1.40
375;0;3326.00;11.25;1937.00;0.00;0.80
376;0;2149.00;10.95;107.00;0.00;1.24
377;0;2923.00;11.40;1967.00;0.00;1.24
378;0;3545.00;10.80;1899.00;0.00;0.92
379;0;2091.00;11.60;22.00;0.00;1.04
380;0;2862.00;12.10;1995.00;0.00;1.40
381;0;2045.00;11.60;68.00;0.00;1.16
382;0;4026.00;11.20;2025.00;0.00;1.16
383;0;2689.00;9.70;694.00;0.00;0.24
384;0;1701.00;11.60;174.00;0.00;1.08
385;0;2679.00;9.70;631.00;0.00;0.32
386;0;1311.00;12.35;26.00;0.00;1.24
387;0;2684.00;12.00;219.00;0.00;1.08
388;0;1259.00;11.17;408.00;0.00;0.80
389;0;5608.00;10.80;9.00;0.00;0.52
390;0;1321.00;12.97;213.00;0.00;1.12
391;0;3705.00;12.30;2025.00;0.00;1.12
392;0;3183.00;11.60;213.00;0.00;1.28
393;0;2822.00;13.35;658.00;0.00;0.28
394;0;2763.00;9.67;779.00;0.00;0.24
395;0;1050.00;11.60;146.00;0.00;1.32
396;0;2705.00;11.70;65.00;0.00;1.20
397;0;4874.00;12.40;52.00;0.00;1.08
398;0;5095.00;10.67;91.00;0.00;0.96
399;0;2184.00;10.50;161.00;0.00;1.20
400;0;3431.00;12.87;1967.00;0.00;1.36
401;0;2476.00;10.67;225.00;0.00;0.88
402;0;2706.00;13.20;15.00;0.00;0.76
403;0;2832.00;12.82;170.00;0.00;1.24
404;0;1311.00;11.50;375.00;0.00;0.80
405;0;2845.00;9.97;613.00;0.00;0.24
406;0;3566.00;11.07;83.00;0.00;1.20
407;0;993.00;13.32;113.00;0.00;1.24
408;0;576.00;11.20;104.00;0.00;1.28
409;0;2803.00;9.70;766.00;0.00;0.28
410;0;2869.00;10.37;676.00;0.00;0.24
411;0;3654.00;10.72;1912.00;0.00;1.04
412;0;2745.00;9.70;603.00;0.00;0.28
413;0;4670.00;11.65;102.00;0.00;1.32
414;0;1775.00;12.10;2021.00;0.00;1.08
415;0;513.00;10.80;234.00;0.00;0.76
416;0;5191.00;11.75;56.00;0.00;1.32
417;0;3145.00;12.95;15.00;0.00;0.88
418;0;2910.00;9.70;749.00;0.00;0.36
419;0;1258.00;11.10;366.00;0.00;0.84
420;0;2737.00;14.32;652.00;0.00;0.24
421;0;2748.00;13.80;102.00;0.00;1.24
422;0;2338.00;11.30;77.00;0.00;1.40
423;0;2921.00;9.70;720.00;0.00;0.36
424;0;3153.00;11.25;1967.00;0.00;1.24
425;0;2571.00;12.20;2027.00;0.00;0.92
426;0;1655.00;12.90;112.00;0.00;1.12
427;0;2784.00;9.60;716.00;0.00;0.28
428;0;3521.00;10.55;103.00;0.00;1.24
429;0;3653.00;12.70;2016.00;0.00;1.28
430;0;2972.00;14.15;139.00;0.00;1.36
431;0;2738.00;9.70;616.00;0.00;0.28
432;0;3693.00;12.90;94.00;0.00;1.40
433;0;2926.00;9.80;765.00;0.00;0.28
434;0;4874.00;11.27;100.00;0.00;1.00
435;0;1123.00;10.80;259.00;0.00;0.80
436;0;2715.00;11.17;377.00;0.00;0.80
437;0;1051.00;13.82;87.00;0.00;1.56
438;0;3807.00;11.52;83.00;0.00;1.40
439;0;5157.00;12.30;17.00;0.00;0.92
440;0;3032.00;11.85;52.00;0.00;1.28
441;0;839.00;11.85;176.00;0.00;0.92
442;0;2922.00;12.10;281.00;0.00;0.96
443;0;3163.00;11.10;259.00;0.00;0.68
444;0;1640.00;12.75;2032.00;0.00;0.80
445;0;1326.00;11.55;333.00;0.00;0.92
446;0;2820.00;9.70;600.00;0.00;0.28
447;0;1087.00;13.10;40.00;0.00;1.52
448;0;838.00;10.85;219.00;0.00;0.72
449;0;4737.00;11.02;1949.00;0.00;1.32
450;0;3932.00;11.80;96.00;0.00;1.32
451;0;361.00;10.90;164.00;0.00;1.12
452;0;1588.00;11.55;272.00;0.00;0.76
453;0;1485.00;11.00;2032.00;0.00;0.76
454;0;3615.00;10.67;207.00;0.00;0.92
455;0;3401.00;11.50;78.00;0.00;1.32
456;0;2798.00;11.60;373.00;0.00;0.96
457;0;2496.00;11.50;134.00;0.00;1.24
458;0;946.00;12.20;27.00;0.00;1.16
459;0;4009.00;10.57;210.00;0.00;0.92
460;0;292.00;11.10;89.00;0.00;1.12
461;0;1296.00;12.32;248.00;0.00;1.16
462;0;1327.00;10.80;279.00;0.00;1.00
463;0;2760.00;12.30;711.00;0.00;0.28
464;0;2858.00;9.67;771.00;0.00;0.20
465;0;602.00;10.70;151.00;0.00;0.92
466;0;2875.00;12.90;273.00;0.00;1.12
467;0;3019.00;11.10;327.00;0.00;0.84
468;0;2978.00;10.60;200.00;0.00;1.16
469;0;475.00;10.60;81.00;0.00;1.20
470;0;2690.00;9.70;607.00;0.00;0.24
471;0;2762.00;9.72;795.00;0.00;0.36
472;0;2686.00;9.75;730.00;0.00;0.24
473;0;2826.00;9.70;711.00;0.00;0.20
474;0;2861.00;10.35;643.00;0.00;0.28
475;0;2846.00;9.70;798.00;0.00;0.20
476;0;2282.00;10.45;92.00;0.00;1.00
477;0;1204.00;10.70;405.00;0.00;0.80
478;0;1580.00;12.90;231.00;0.00;1.20
479;0;3732.00;11.32;14.00;0.00;0.84
480;0;4128.00;11.87;56.00;0.00;1.40
481;0;1335.00;10.72;395.00;0.00;0.68
482;0;4572.00;13.25;1939.00;0.00;1.28
483;0;523.00;12.00;53.00;0.00;1.32
484;0;3001.00;11.20;1935.00;0.00;1.00
485;0;2871.00;12.90;360.00;0.00;0.76
486;0;1398.00;10.72;246.00;0.00;0.96
487;0;3889.00;11.40;2000.00;0.00;1.24
488;0;3298.00;10.80;154.00;0.00;0.80
489;0;2901.00;9.80;624.00;0.00;0.28
490;0;2791.00;9.70;738.00;0.00;0.28
491;0;2843.00;9.60;789.00;0.00;0.32
492;0;2809.00;9.60;744.00;0.00;0.24
493;0;2819.00;9.50;760.00;0.00;0.20
494;0;2688.00;9.80;788.00;0.00;0.28
495;0;2837.00;11.20;370.00;0.00;0.84
496;0;2883.00;13.90;93.00;0.00;1.20
497;0;2947.00;11.10;374.00;0.00;0.88
498;0;1772.00;10.90;167.00;0.00;1.40
499;0;760.00;10.60;217.00;0.00;0.80
500;0;2885.00;12.52;662.00;0.00;0.32
501;0;2420.00;10.50;180.00;0.00;1.08
502;0;4505.00;14.10;2031.00;0.00;0.80
503;0;1994.00;11.00;163.00;0.00;1.08
504;0;2864.00;10.65;669.00;0.00;0.28
505;0;2819.00;9.70;617.00;0.00;0.16
506;0;2583.00;11.30;187.00;0.00;1.36
507;0;2474.00;11.07;2013.00;0.00;1.16
508;0;1312.00;10.72;415.00;0.00;0.80
509;0;2733.00;10.60;401.00;0.00;0.52
510;0;1268.00;11.10;335.00;0.00;0.76
511;0;2839.00;10.95;691.00;0.00;0.24
512;0;2731.00;12.22;760.00;0.00;0.32
513;0;4724.00;11.50;112.00;0.00;1.16
514;0;2775.00;9.80;780.00;0.00;0.32
515;0;2641.00;11.60;335.00;0.00;0.84
516;0;2895.00;9.67;786.00;0.00;0.24
517;0;2900.00;9.70;682.00;0.00;0.28
518;0;3452.00;11.05;165.00;0.00;1.24
519;0;1997.00;11.10;119.00;0.00;1.16
520;0;2932.00;12.85;619.00;0.00;0.24
521;0;1348.00;11.20;360.00;0.00;0.92
523;0;2376.00;11.15;186.00;0.00;1.12
524;0;5339.00;12.30;21.00;0.00;1.08
525;0;2791.00;10.00;782.00;0.00;0.20
526;0;2854.00;9.80;611.00;0.00;0.28
527;0;2912.00;9.70;615.00;0.00;0.24
528;0;1137.00;11.20;17.00;0.00;0.92
529;0;2334.00;10.67;202.00;0.00;0.68
530;0;903.00;12.60;68.00;0.00;1.36
531;0;2945.00;10.07;623.00;0.00;0.28
532;0;1228.00;11.05;339.00;0.00;0.92
533;0;2714.00;9.70;738.00;0.00;0.24
534;0;3376.00;13.70;1986.00;0.00;1.40
535;0;1064.00;11.60;198.00;0.00;1.00
536;0;3386.00;10.80;1935.00;0.00;1.24
537;0;2937.00;9.70;662.00;0.00;0.32
538;0;3267.00;11.60;1947.00;0.00;1.04
539;0;2478.00;11.05;168.00;0.00;1.08
540;0;1658.00;12.30;172.00;0.00;0.96
541;0;3880.00;11.27;1965.00;0.00;0.76
542;0;818.00;12.12;129.00;0.00;1.28
543;0;4141.00;12.42;16.00;0.00;0.88
544;0;1774.00;11.15;1971.00;0.00;1.16
545;0;398.00;11.60;193.00;0.00;1.04
546;0;3112.00;11.52;208.00;0.00;1.20
547;0;2039.00;11.35;187.00;0.00;1.24
548;0;2612.00;10.55;352.00;0.00;1.04
549;0;506.00;13.25;13.00;0.00;0.84
550;0;1260.00;10.75;441.00;0.00;0.64
551;0;5273.00;11.50;14.00;0.00;0.84
552;0;1838.00;11.05;158.00;0.00;1.48
553;0;1866.00;11.85;25.00;0.00;1.12
554;0;3431.00;10.72;1914.00;0.00;0.92
555;0;2532.00;11.17;273.00;0.00;1.36
556;0;2718.00;9.82;647.00;0.00;0.28
557;0;4538.00;11.30;65.00;0.00;1.04
558;0;1285.00;11.20;394.00;0.00;0.80
559;0;4151.00;10.72;91.00;0.00;0.80
